ECNumber	PfamDomain	ConfidenceScore	Type	InInterPro
3.1.21.4	PF09569	0.0695679111	SILVER	No
1.9.3.1	PF02936	0.0695643389	GOLD	No
1.1.1.12	PF00107	0.0695587278	SILVER	No
2.6.1.34	PF01041	0.0694814944	SILVER	No
2.1.1.107	PF04375	0.0694699444	SILVER	No
1.13.11.45	PF00305	0.0694444444	SILVER	No
2.1.1.57	PF00983	0.0694444444	GOLD	No
1.13.11.61	PF00305	0.0694444444	SILVER	No
2.3.1.48	PF09247	0.0694444444	GOLD	No
3.4.22.44	PF12523	0.0694444444	SILVER	No
2.7.7.48	PF04197	0.0694314444	GOLD	Yes
2.7.7.7	PF08408	0.0693886444	GOLD	Yes
2.1.1.228	PF09936	0.0693832556	GOLD	No
3.1.21.4	PF13391	0.0693314833	SILVER	No
1.3.99.12	PF00441	0.0693159944	SILVER	No
3.2.1.4	PF01341	0.06927495	GOLD	No
2.7.7.2	PF01507	0.0692028	GOLD	No
1.1.1.335	PF01408	0.0691584111	SILVER	No
3.2.1.181	PF00722	0.0691092778	SILVER	No
1.1.1.317	PF00248	0.0690133889	SILVER	No
3.7.1.7	PF00326	0.0689872778	SILVER	No
3.1.4.11	PF13499	0.0689753333	GOLD	No
4.2.99.18	PF07650	0.0689416222	SILVER	No
1.12.98.1	PF00037	0.0689355889	GOLD	No
1.7.3.1	PF02770	0.0689333889	SILVER	No
2.4.1.305	PF00535	0.0689199889	GOLD	No
3.1.4.50	PF04185	0.0689083333	GOLD	No
2.7.1.175	PF13492	0.0689083333	GOLD	No
2.6.1.5	PF00155	0.0688463756	SILVER	No
6.3.2.26	PF00501	0.0688353722	GOLD	No
4.2.99.18	PF00189	0.0688321167	SILVER	No
3.8.1.7	PF00378	0.0687854833	GOLD	No
1.6.99.3	PF00384	0.0687339961	GOLD	No
2.7.7.48	PF05408	0.0686832556	GOLD	Yes
3.2.1.54	PF00128	0.0686612222	GOLD	No
3.1.21.4	PF09562	0.0686530167	SILVER	No
1.1.1.361	PF02894	0.0686230444	SILVER	No
4.2.3.82	PF01397	0.0685577778	GOLD	No
4.2.3.83	PF01397	0.0685577778	GOLD	No
4.2.3.120	PF01397	0.0685577778	GOLD	No
4.2.3.133	PF01397	0.0685577778	GOLD	No
4.2.1.133	PF01397	0.0685577778	GOLD	No
1.1.1.215	PF02826	0.0685505556	GOLD	No
2.7.13.3	PF08918	0.0685363278	GOLD	Yes
3.2.1.4	PF03425	0.0685350722	GOLD	No
3.4.22.51	PF00112	0.0684979944	SILVER	No
1.6.5.4	PF07992	0.0684498222	GOLD	No
1.3.99.16	PF02738	0.0684416667	SILVER	No
4.1.1.7	PF02775	0.0683709444	SILVER	No
6.1.1.2	PF00458	0.0683398889	GOLD	No
3.2.1.55	PF03422	0.0682949222	GOLD	No
1.6.99.5	PF00420	0.0682780889	GOLD	No
4.2.3.116	PF01397	0.0682704444	SILVER	No
2.7.7.48	PF12944	0.0682570111	SILVER	No
4.2.3.111	PF03936	0.0682493389	SILVER	No
6.2.1.25	PF13193	0.0682393889	GOLD	No
1.18.1.1	PF00070	0.0682184889	SILVER	No
3.4.11.6	PF02225	0.0680497667	SILVER	No
4.1.2.8	PF00290	0.0679787222	GOLD	No
3.1.26.5	PF01918	0.0679608167	SILVER	No
2.7.10.2	PF15612	0.0679355556	GOLD	No
3.6.4.12	PF13892	0.0678788178	SILVER	Yes
3.6.4.12	PF06478	0.0677966222	SILVER	Yes
2.7.11.1	PF12819	0.0677928222	GOLD	No
2.1.1.57	PF00271	0.0677780611	GOLD	No
1.12.7.2	PF00037	0.0677589333	SILVER	No
2.1.1.43	PF00397	0.0677351556	SILVER	No
1.14.11.2	PF01549	0.0676997222	GOLD	No
3.4.22.6	PF00112	0.0676303611	SILVER	No
2.1.3.2	PF01948	0.0676237778	GOLD	No
2.4.1.99	PF08244	0.0676142222	SILVER	No
2.4.1.100	PF08244	0.0676142222	SILVER	No
2.5.1.19	PF08501	0.0676093719	SILVER	No
5.1.99.1	PF00903	0.0676084611	SILVER	No
3.4.21.34	PF00089	0.0675410333	GOLD	No
1.13.11.66	PF00903	0.0675321611	SILVER	No
2.1.1.43	PF10440	0.0675134889	SILVER	Yes
3.1.3.48	PF00017	0.0674931778	GOLD	No
3.4.24.71	PF08241	0.0674570056	SILVER	No
2.4.1.284	PF13579	0.0673868833	SILVER	No
3.4.22.33	PF08246	0.0673711111	SILVER	No
3.4.22.25	PF08246	0.0673711111	SILVER	No
5.1.3.23	PF01041	0.0673711111	GOLD	No
3.1.26.11	PF06847	0.0673711111	GOLD	No
4.2.1.135	PF01041	0.0673711111	GOLD	No
4.4.1.9	PF00291	0.0673334222	SILVER	No
4.2.1.92	PF00067	0.0673130722	GOLD	No
3.1.21.4	PF09563	0.0673129944	SILVER	No
1.1.1.370	PF02894	0.0672915833	SILVER	No
3.4.13.18	PF07687	0.0672596667	GOLD	No
3.4.22.66	PF00851	0.0672477778	GOLD	No
2.1.1.130	PF00590	0.0671190556	SILVER	No
6.5.1.1	PF14743	0.0671011111	SILVER	No
1.12.1.2	PF00374	0.0670838889	SILVER	No
3.1.1.13	PF00561	0.0670624778	SILVER	No
2.1.3.1	PF02872	0.06705376	GOLD	No
4.1.1.74	PF02776	0.0670050556	GOLD	No
2.7.7.48	PF00915	0.0669828256	SILVER	No
1.1.2.7	PF13442	0.0669691833	SILVER	No
1.1.1.80	PF08240	0.0669679389	GOLD	No
3.1.1.3	PF07859	0.0669646667	GOLD	No
3.6.1.45	PF00149	0.0669310556	GOLD	No
4.1.1.8	PF02776	0.0669048333	GOLD	No
3.1.3.48	PF00629	0.0668909278	SILVER	Yes
2.5.1.88	PF01255	0.0668811111	SILVER	No
2.5.1.92	PF01255	0.0668811111	SILVER	No
2.5.1.28	PF01255	0.0668811111	SILVER	No
5.2.1.4	PF13417	0.0668547833	SILVER	No
3.1.3.5	PF06189	0.0667730556	GOLD	Yes
1.3.1.95	PF00441	0.06676325	SILVER	No
1.4.1.23	PF02812	0.0667346667	SILVER	No
4.1.1.76	PF01177	0.0666450556	SILVER	No
1.2.1.87	PF09290	0.06664	GOLD	No
6.5.1.7	PF04675	0.06664	GOLD	No
3.6.3.14	PF11421	0.0666370778	SILVER	Yes
3.1.21.4	PF09567	0.0666176222	SILVER	No
2.4.1.245	PF00534	0.0665553611	GOLD	No
2.7.11.1	PF02149	0.0665362889	GOLD	Yes
2.7.7.48	PF12526	0.0664966667	GOLD	Yes
1.1.1.46	PF01408	0.0664476667	SILVER	No
2.5.1.113	PF03144	0.0664311667	GOLD	No
2.1.1.217	PF00588	0.0664016667	GOLD	No
2.1.1.187	PF00588	0.0664016667	GOLD	No
6.5.1.5	PF01137	0.0664016667	SILVER	No
6.5.1.5	PF05189	0.0664016667	SILVER	No
1.1.1.343	PF03446	0.0663568278	SILVER	No
2.1.1.111	PF00891	0.0663296	SILVER	No
2.1.1.117	PF00891	0.0663296	SILVER	No
3.1.1.47	PF00710	0.0663225556	GOLD	No
1.18.1.3	PF00970	0.0663033278	SILVER	No
2.4.1.241	PF00534	0.0662778556	SILVER	No
3.4.21.9	PF00089	0.0662721944	GOLD	No
3.1.1.3	PF00561	0.0662398889	GOLD	No
1.8.98.1	PF13187	0.0662350944	GOLD	No
4.1.1.74	PF02775	0.0662275556	GOLD	No
1.1.1.80	PF00107	0.0661960167	GOLD	No
1.1.1.91	PF00248	0.0661932222	SILVER	No
3.2.1.28	PF03632	0.0661720222	GOLD	No
6.5.1.7	PF04679	0.0661655556	GOLD	No
6.4.1.3	PF00364	0.0661278778	GOLD	No
2.7.8.27	PF00536	0.0661098889	SILVER	No
4.1.1.8	PF02775	0.0661094444	GOLD	No
2.7.7.7	PF12213	0.0660899111	SILVER	Yes
3.6.1.5	PF02872	0.0660664883	SILVER	No
3.2.1.18	PF14873	0.06606425	SILVER	No
2.7.7.31	PF00533	0.0660616778	SILVER	No
3.2.1.28	PF03636	0.0660417167	GOLD	No
3.2.2.21	PF07934	0.0659917778	SILVER	No
2.4.1.301	PF13579	0.0659828556	SILVER	No
2.7.7.48	PF05579	0.0659590778	GOLD	Yes
5.1.2.2	PF01188	0.0659405	SILVER	No
4.1.3.43	PF07836	0.0659322222	GOLD	No
3.6.3.2	PF00702	0.0659081278	SILVER	No
4.2.3.22	PF03936	0.0659051667	GOLD	No
3.4.24.76	PF00652	0.0659024556	SILVER	No
1.14.13.17	PF00067	0.0659020667	GOLD	No
2.4.1.175	PF00535	0.0658513333	SILVER	No
1.1.99.18	PF00732	0.0658417222	SILVER	No
2.7.7.65	PF13492	0.0658315444	SILVER	No
2.6.1.86	PF04715	0.0658314444	SILVER	No
4.2.3.37	PF03936	0.0657907778	SILVER	No
2.7.10.2	PF15614	0.0657783333	GOLD	No
3.1.3.76	PF13419	0.0657011111	GOLD	No
2.1.1.213	PF02926	0.0656850556	GOLD	No
1.21.98.1	PF04055	0.0656509111	SILVER	No
1.7.1.6	PF03358	0.0656117278	SILVER	No
3.6.3.40	PF01476	0.0655726944	SILVER	No
2.3.1.39	PF03060	0.06557135	GOLD	No
2.6.1.39	PF00155	0.0655291667	GOLD	No
2.7.7.6	PF01096	0.0654981811	SILVER	No
1.1.1.136	PF02894	0.0654727778	GOLD	No
2.3.1.48	PF12657	0.0654727778	GOLD	No
2.3.1.48	PF12660	0.0654727778	GOLD	No
1.1.1.374	PF02894	0.0654727778	SILVER	No
3.4.23.52	PF08443	0.0654727778	GOLD	No
2.5.1.114	PF02676	0.0654727778	GOLD	No
1.1.1.178	PF00106	0.0654708667	GOLD	No
2.4.1.246	PF13579	0.0654658389	SILVER	No
2.7.11.1	PF12799	0.06538806	SILVER	No
4.2.3.20	PF03936	0.0653772222	GOLD	No
1.4.1.13	PF13247	0.06533745	GOLD	No
3.2.1.4	PF02018	0.0652900811	SILVER	No
2.7.10.1	PF02019	0.0652846278	GOLD	No
2.7.7.7	PF10391	0.0652597333	GOLD	No
2.1.1.127	PF00856	0.0652476944	GOLD	No
2.4.1.99	PF00251	0.0652373778	SILVER	No
2.4.1.100	PF00251	0.0652373778	SILVER	No
3.6.4.13	PF00567	0.0652363444	SILVER	No
2.7.11.25	PF00069	0.0650538744	GOLD	No
2.7.1.137	PF02259	0.0650131111	SILVER	No
2.7.1.25	PF01747	0.0650106127	SILVER	No
3.2.1.151	PF06955	0.0649899444	SILVER	No
3.6.3.43	PF00005	0.0649806389	SILVER	No
1.18.1.1	PF07992	0.06497115	SILVER	No
2.1.1.151	PF00590	0.0649692778	GOLD	No
2.7.10.2	PF14604	0.0649634167	GOLD	No
1.7.1.4	PF07992	0.0649618889	GOLD	No
1.2.99.4	PF13823	0.0649483889	GOLD	No
2.7.7.14	PF01467	0.064915	SILVER	No
2.4.1.276	PF00201	0.0649041222	GOLD	No
3.4.21.106	PF00089	0.0648651056	SILVER	No
2.1.1.216	PF00642	0.06486455	GOLD	No
2.7.7.48	PF05412	0.0648447889	SILVER	Yes
1.1.3.47	PF00732	0.0648261667	SILVER	No
2.3.1.111	PF00550	0.0648066111	SILVER	No
1.3.1.72	PF01565	0.0647886222	GOLD	No
2.7.1.25	PF03144	0.0647523189	SILVER	No
1.4.1.23	PF00208	0.0647512833	SILVER	No
2.7.7.7	PF08452	0.0647482556	GOLD	Yes
1.2.99.7	PF00111	0.0647164444	SILVER	No
5.4.3.3	PF02310	0.0646417722	SILVER	No
1.1.3.12	PF00732	0.0646280444	SILVER	No
1.5.3.14	PF01593	0.0646011056	SILVER	No
2.3.1.156	PF00195	0.0645878944	SILVER	No
1.3.8.11	PF00441	0.0645822222	SILVER	No
1.3.8.10	PF00441	0.0645822222	SILVER	No
6.3.2.32	PF03266	0.0645822222	GOLD	No
3.1.21.4	PF09504	0.0645822222	SILVER	No
3.1.21.4	PF09516	0.0645822222	SILVER	No
3.1.21.4	PF05876	0.0645822222	SILVER	No
3.1.21.4	PF09566	0.0645822222	SILVER	No
2.7.7.49	PF01140	0.0645822222	GOLD	No
2.7.7.49	PF02093	0.0645822222	GOLD	No
2.7.7.49	PF01107	0.0645822222	GOLD	No
2.7.7.49	PF01141	0.0645822222	GOLD	No
2.5.1.36	PF01040	0.0645822222	SILVER	No
3.2.1.82	PF00295	0.0645592778	SILVER	No
1.5.1.3	PF03959	0.0644748889	SILVER	No
4.1.1.70	PF04277	0.0644507056	SILVER	No
1.13.11.24	PF07883	0.0644479222	SILVER	No
1.1.5.6	PF04879	0.0644276111	SILVER	No
2.3.1.156	PF02797	0.0644093444	SILVER	No
1.2.1.79	PF00171	0.0643589111	SILVER	No
3.2.2.29	PF03167	0.0643567778	SILVER	No
1.2.1.22	PF00171	0.0643557222	GOLD	No
3.1.1.72	PF01083	0.0642798333	SILVER	No
4.2.3.114	PF03936	0.0642536667	GOLD	No
2.6.1.96	PF00202	0.0642517333	GOLD	No
1.5.1.28	PF01210	0.0642001111	SILVER	No
3.4.19.12	PF00641	0.0641949556	SILVER	No
3.4.21.45	PF00089	0.0641821167	SILVER	No
1.1.1.100	PF00698	0.0641746111	GOLD	No
1.14.11.20	PF14226	0.0640683333	SILVER	No
4.5.1.3	PF02798	0.0640653333	GOLD	No
2.1.1.259	PF00856	0.0640263333	GOLD	No
1.3.1.89	PF00642	0.063974	GOLD	No
2.1.1.195	PF02571	0.0639176667	GOLD	No
2.1.1.289	PF00590	0.0638795889	SILVER	No
1.1.1.312	PF01408	0.0638707222	SILVER	No
1.14.13.48	PF13188	0.0638442239	SILVER	No
4.1.2.38	PF00205	0.0638056944	SILVER	No
1.5.1.39	PF00881	0.0637993722	SILVER	No
2.6.1.3	PF00155	0.0637848889	GOLD	No
1.1.1.310	PF02615	0.0637266667	SILVER	No
1.3.8.3	PF02770	0.0636801667	SILVER	No
5.1.1.13	PF00975	0.0636795778	SILVER	No
3.2.1.18	PF09264	0.063678	SILVER	No
3.5.3.17	PF00491	0.0636723889	SILVER	No
2.7.13.3	PF09078	0.0636505833	GOLD	Yes
4.2.3.82	PF03936	0.0635872222	GOLD	No
4.2.3.48	PF03936	0.0635872222	GOLD	No
4.2.3.83	PF03936	0.0635872222	GOLD	No
4.2.3.120	PF03936	0.0635872222	GOLD	No
4.2.3.133	PF03936	0.0635872222	GOLD	No
4.2.1.133	PF03936	0.0635872222	GOLD	No
4.6.1.1	PF01928	0.0635670778	SILVER	No
3.2.1.8	PF03426	0.0635264444	SILVER	No
1.4.3.19	PF01266	0.0634763333	SILVER	No
2.7.1.78	PF09511	0.0634446611	SILVER	No
2.3.1.23	PF13499	0.0634319444	GOLD	No
5.1.3.2	PF01263	0.0633949122	SILVER	No
3.2.1.10	PF11941	0.0633921722	SILVER	No
1.1.1.57	PF03786	0.0633116667	GOLD	No
1.5.1.47	PF00186	0.0633116667	SILVER	No
2.8.2.25	PF00685	0.0633116667	SILVER	No
2.8.2.27	PF00685	0.0633116667	SILVER	No
3.4.21.103	PF00082	0.0633116667	SILVER	No
6.5.1.7	PF01068	0.0633116667	GOLD	No
3.4.22.30	PF00112	0.0633116667	SILVER	No
2.4.1.213	PF05116	0.0633091556	SILVER	No
1.2.4.2	PF00198	0.0632993111	SILVER	No
2.3.1.1	PF13508	0.0632602222	SILVER	No
3.6.4.13	PF12513	0.0631875556	SILVER	Yes
5.99.1.3	PF01131	0.063175269	GOLD	No
2.7.7.7	PF09281	0.063130015	SILVER	Yes
1.11.1.16	PF00141	0.0631213444	SILVER	No
2.7.13.3	PF02702	0.0631146389	GOLD	Yes
1.1.1.64	PF00248	0.06311118	SILVER	No
3.4.21.2	PF00089	0.0630901778	SILVER	No
2.7.7.48	PF05417	0.0630844444	GOLD	Yes
3.6.4.13	PF05409	0.0630676111	GOLD	No
1.3.1.84	PF00107	0.0630614111	GOLD	No
2.4.1.152	PF00852	0.0630240556	GOLD	No
3.1.3.3	PF00702	0.0630040611	GOLD	No
3.4.13.20	PF01546	0.0629976111	GOLD	No
2.4.1.202	PF00201	0.0629405833	SILVER	No
4.2.3.20	PF01397	0.0629352778	GOLD	No
1.1.1.350	PF04115	0.0629044444	GOLD	No
3.4.22.25	PF00112	0.0628734889	SILVER	No
4.2.3.25	PF01397	0.0628548333	SILVER	No
2.1.1.269	PF08669	0.0628034	SILVER	No
1.3.1.39	PF00107	0.0627336278	GOLD	No
1.20.1.1	PF00389	0.0627270389	SILVER	No
2.7.13.3	PF03924	0.0627018333	GOLD	No
1.3.1.84	PF08240	0.0626917556	GOLD	No
3.1.3.27	PF00782	0.0626733778	SILVER	No
1.14.13.7	PF01494	0.0625885556	GOLD	No
2.5.1.120	PF04055	0.0625848333	SILVER	No
2.7.7.58	PF13193	0.0625797222	SILVER	No
3.2.2.30	PF01048	0.0625786667	GOLD	No
2.1.1.227	PF01728	0.0625641111	SILVER	No
3.4.23.39	PF00026	0.0625342556	SILVER	No
2.1.1.291	PF00891	0.062505	SILVER	No
2.1.1.279	PF00891	0.062505	SILVER	No
2.1.1.241	PF00891	0.062505	SILVER	No
2.1.1.240	PF00891	0.062505	SILVER	No
2.1.1.188	PF00891	0.062505	SILVER	No
2.1.1.169	PF00891	0.062505	SILVER	No
2.1.1.88	PF00891	0.062505	SILVER	No
2.1.1.89	PF00891	0.062505	SILVER	No
2.1.1.94	PF00891	0.062505	SILVER	No
2.1.1.304	PF00891	0.062505	SILVER	No
2.1.1.302	PF00891	0.062505	SILVER	No
2.1.1.232	PF00891	0.062505	SILVER	No
2.1.1.231	PF00891	0.062505	SILVER	No
2.1.1.129	PF00891	0.062505	SILVER	No
2.1.1.118	PF00891	0.062505	SILVER	No
3.1.1.87	PF10415	0.062505	GOLD	No
2.7.3.4	PF02807	0.0624731111	SILVER	No
1.7.1.2	PF00970	0.0623968444	GOLD	No
2.7.7.74	PF12804	0.0623910556	GOLD	No
1.7.2.5	PF00115	0.0623143889	SILVER	No
3.5.1.87	PF01546	0.0623134444	GOLD	No
6.3.3.4	PF00733	0.0622638944	SILVER	No
1.10.3.4	PF00264	0.0622479056	SILVER	No
4.2.3.38	PF03936	0.0622352222	GOLD	No
1.5.3.15	PF01593	0.0622217833	SILVER	No
5.2.1.4	PF11716	0.0621992222	GOLD	No
1.14.13.50	PF01494	0.0621848889	SILVER	No
2.1.1.269	PF01571	0.0621660333	SILVER	No
2.7.13.3	PF13493	0.0621466722	SILVER	Yes
2.5.1.82	PF00348	0.0621199444	SILVER	No
3.8.1.5	PF14031	0.0621127778	GOLD	No
2.1.1.72	PF11774	0.0621127778	SILVER	No
4.2.2.1	PF05426	0.0621127778	SILVER	No
2.3.1.61	PF02779	0.0620421111	GOLD	No
1.14.11.11	PF14226	0.0620261667	SILVER	No
3.1.4.4	PF09423	0.0620020556	SILVER	No
2.7.11.4	PF02518	0.06198524	GOLD	No
5.3.99.11	PF01261	0.0619524611	SILVER	No
2.1.1.254	PF08241	0.0619416389	SILVER	No
3.2.1.8	PF01522	0.0619386111	SILVER	No
3.2.1.161	PF00232	0.0618335	GOLD	No
2.3.1.39	PF00550	0.0618046167	SILVER	No
1.5.3.10	PF08669	0.0617863333	SILVER	No
1.3.99.12	PF02770	0.0617692556	SILVER	No
1.14.13.107	PF00296	0.0617617778	SILVER	No
2.4.2.30	PF00642	0.0617283333	GOLD	No
3.4.11.20	PF01433	0.0617283333	SILVER	No
3.6.1.43	PF02089	0.0617283333	SILVER	No
3.4.19.12	PF03586	0.061665	GOLD	Yes
2.3.1.220	PF00195	0.0615388889	GOLD	No
2.3.1.208	PF00195	0.0615388889	GOLD	No
4.1.2.5	PF01212	0.0614946111	GOLD	No
3.7.1.11	PF00205	0.0614778333	SILVER	No
5.4.99.16	PF00128	0.0614582944	GOLD	No
3.6.3.27	PF08352	0.0614343167	GOLD	No
3.4.19.12	PF01753	0.0613577367	SILVER	No
2.3.1.220	PF02797	0.0613511111	GOLD	No
2.3.1.208	PF02797	0.0613511111	GOLD	No
2.3.1.165	PF00550	0.0613432389	SILVER	No
3.5.2.2	PF01979	0.0613320278	GOLD	No
3.4.22.35	PF00112	0.0613227	SILVER	No
3.4.19.12	PF13012	0.0612718278	GOLD	No
2.7.7.48	PF05381	0.0612370111	SILVER	Yes
3.6.1.15	PF00271	0.0611837056	GOLD	Yes
3.2.1.73	PF00404	0.0611644444	GOLD	No
1.4.1.14	PF07992	0.0611397778	GOLD	No
5.3.99.5	PF00067	0.0611312611	GOLD	No
3.1.4.52	PF08448	0.06110845	SILVER	No
2.3.1.211	PF00195	0.0610826667	SILVER	No
2.5.1.69	PF00348	0.0610512833	SILVER	No
2.5.1.18	PF01323	0.0610487722	GOLD	No
1.1.99.18	PF05199	0.0610317056	SILVER	No
1.1.1.270	PF00106	0.06098	GOLD	No
4.2.1.59	PF08354	0.0609764	SILVER	Yes
5.99.1.2	PF03432	0.0609712778	SILVER	No
3.1.3.15	PF02811	0.060953	GOLD	No
1.1.1.122	PF00248	0.0609004444	SILVER	No
2.3.1.119	PF08541	0.0608883333	GOLD	No
3.6.3.14	PF09378	0.0608799111	GOLD	No
1.21.3.3	PF01565	0.0608679444	GOLD	No
2.6.1.86	PF00425	0.0608654722	SILVER	No
3.2.1.35	PF07555	0.0608577778	SILVER	No
1.7.1.4	PF00355	0.0608477722	GOLD	No
6.3.2.2	PF04174	0.0608234444	GOLD	No
3.6.4.13	PF08716	0.0608106667	GOLD	No
1.1.3.12	PF05199	0.0607891611	SILVER	No
3.5.4.26	PF10294	0.0607628628	SILVER	No
3.6.3.2	PF00122	0.0607312778	GOLD	No
4.1.1.19	PF02675	0.0607308489	SILVER	No
2.7.11.1	PF03793	0.0607158889	GOLD	No
1.97.1.2	PF01568	0.0606998	SILVER	No
2.7.1.179	PF00480	0.0606990111	SILVER	No
3.2.1.20	PF11975	0.0606714278	SILVER	No
3.2.1.20	PF02056	0.0606675722	SILVER	No
5.1.1.1	PF01757	0.06065235	SILVER	No
2.7.13.3	PF13492	0.0606466111	GOLD	No
1.14.13.111	PF00848	0.0606202889	SILVER	No
4.3.1.29	PF03841	0.0606161111	SILVER	No
4.2.3.93	PF01712	0.0606161111	GOLD	No
4.2.3.87	PF01712	0.0606161111	GOLD	No
1.5.3.10	PF01571	0.0606072222	SILVER	No
2.5.1.83	PF00348	0.0605996889	SILVER	No
3.2.1.17	PF08230	0.0605502056	SILVER	No
2.3.1.175	PF00561	0.0605308389	SILVER	No
6.3.4.11	PF03099	0.0604841278	GOLD	No
2.7.4.23	PF07831	0.0604811111	GOLD	No
1.14.12.15	PF00848	0.0604675	SILVER	No
6.1.1.26	PF00587	0.0604542278	GOLD	No
4.2.2.10	PF03211	0.0604463222	GOLD	No
1.5.4.1	PF13417	0.0604368889	SILVER	No
1.1.1.361	PF01408	0.0604201167	SILVER	No
1.1.1.203	PF01370	0.0603851594	SILVER	No
6.3.2.19	PF09288	0.0603590944	SILVER	No
2.3.1.200	PF03099	0.0603261278	SILVER	No
3.1.4.52	PF13426	0.0603170222	SILVER	No
1.14.12.15	PF00111	0.0602987139	SILVER	No
2.4.1.324	PF00201	0.0602583333	GOLD	No
4.1.99.3	PF08433	0.0602583333	GOLD	No
2.4.1.297	PF00201	0.0602583333	GOLD	No
1.14.11.39	PF00733	0.0602583333	GOLD	No
2.4.2.30	PF12796	0.0602102	GOLD	No
1.16.1.3	PF00175	0.0601817833	SILVER	No
2.7.7.7	PF06144	0.0601748167	GOLD	No
2.1.2.8	PF00303	0.0601291556	SILVER	No
2.7.10.1	PF12661	0.0601076667	GOLD	No
2.6.1.18	PF00202	0.0600781667	GOLD	No
6.2.1.25	PF00501	0.0600333889	GOLD	No
4.2.1.119	PF00106	0.060027195	SILVER	No
3.2.1.14	PF06483	0.0600147222	SILVER	No
2.4.1.183	PF00534	0.0599959333	GOLD	No
1.1.1.4	PF08240	0.0599425556	GOLD	No
2.7.1.46	PF10509	0.0599323833	SILVER	No
3.4.21.27	PF00089	0.0599284444	GOLD	No
1.1.3.47	PF05199	0.059919	SILVER	No
3.6.1.15	PF06363	0.0599072222	GOLD	Yes
3.6.1.15	PF08405	0.0599072222	GOLD	Yes
3.6.1.15	PF06344	0.0599072222	GOLD	Yes
6.3.2.32	PF01994	0.0599072222	GOLD	No
3.7.1.21	PF00378	0.0599072222	GOLD	No
2.3.1.80	PF00583	0.0599072222	GOLD	No
2.7.6.5	PF01842	0.05983168	GOLD	No
1.1.1.4	PF00107	0.05983	GOLD	No
3.2.1.2	PF00686	0.0597927889	SILVER	No
2.7.11.1	PF00169	0.0597921056	GOLD	No
2.1.1.202	PF01189	0.0597346111	SILVER	No
1.14.15.5	PF00067	0.059723	GOLD	No
3.1.3.16	PF08766	0.0597216861	SILVER	No
3.6.4.13	PF08717	0.0597106667	GOLD	No
2.7.1.71	PF01488	0.0596867931	GOLD	No
2.7.1.83	PF04227	0.0596799778	SILVER	No
3.2.1.70	PF00128	0.0596699111	GOLD	No
2.7.1.162	PF01636	0.05959865	SILVER	No
3.4.19.12	PF01398	0.0595855444	GOLD	No
3.2.1.188	PF00232	0.0595616667	GOLD	No
2.7.7.39	PF01467	0.0595294444	SILVER	No
2.7.11.1	PF11629	0.0595152778	GOLD	Yes
1.3.1.95	PF02770	0.0595017278	SILVER	No
2.7.7.48	PF12601	0.0594766667	GOLD	Yes
2.7.7.48	PF05411	0.0594766667	GOLD	Yes
2.7.7.48	PF05407	0.0594766667	GOLD	Yes
6.2.1.33	PF13193	0.0594170111	GOLD	No
4.2.1.10	PF01488	0.0593938629	SILVER	No
1.1.1.370	PF01408	0.0593636778	SILVER	No
2.3.1.211	PF02797	0.0593088889	SILVER	No
3.2.1.96	PF08239	0.0592837778	SILVER	No
3.1.3.48	PF12689	0.0592722611	GOLD	Yes
2.7.11.17	PF13405	0.0592691222	GOLD	No
3.5.1.100	PF00795	0.0592271111	SILVER	No
2.4.2.36	PF01575	0.0592222222	GOLD	No
1.1.1.3	PF13840	0.0591863589	SILVER	No
2.7.8.39	PF01066	0.0591852667	SILVER	No
5.4.2.6	PF00702	0.059177665	SILVER	No
6.3.2.19	PF13765	0.05916745	GOLD	No
3.4.22.31	PF00112	0.0591235444	SILVER	No
2.1.1.161	PF08241	0.0590167556	SILVER	No
4.1.1.81	PF00155	0.0589853889	GOLD	No
3.2.1.91	PF00942	0.0589799556	SILVER	No
1.13.12.9	PF01593	0.0589455056	SILVER	No
3.2.1.113	PF02225	0.0589255556	GOLD	No
2.7.1.163	PF01636	0.0588837111	SILVER	No
3.13.1.1	PF01370	0.0588778889	GOLD	No
3.4.21.26	PF00930	0.0588687161	SILVER	No
1.6.99.5	PF10588	0.0588520778	GOLD	No
2.7.1.69	PF08279	0.0588482778	GOLD	No
2.5.1.72	PF02657	0.0588367156	SILVER	No
4.4.1.13	PF00155	0.0587880944	GOLD	No
2.7.1.2	PF00480	0.0586963167	GOLD	No
4.1.1.95	PF02784	0.0586843167	SILVER	No
3.8.1.3	PF12697	0.0586761667	SILVER	No
3.6.1.17	PF00293	0.0586170167	GOLD	No
3.6.3.1	PF02308	0.0585706944	GOLD	No
3.4.21.38	PF00024	0.0585605556	GOLD	No
2.4.2.30	PF02037	0.0585605556	GOLD	No
3.4.21.113	PF03510	0.0585605556	GOLD	No
1.1.1.141	PF01522	0.0585605556	GOLD	No
2.7.4.2	PF08544	0.0585512222	GOLD	No
2.7.7.48	PF03431	0.0585096333	GOLD	Yes
2.7.13.3	PF00582	0.0585082778	GOLD	No
2.3.1.221	PF00550	0.0584670944	SILVER	No
3.2.2.5	PF07461	0.0584172778	SILVER	No
1.17.2.1	PF01799	0.0583707833	SILVER	No
3.1.3.48	PF11548	0.0583649778	GOLD	No
3.4.21.70	PF00089	0.0583183333	GOLD	No
3.6.4.13	PF09401	0.0582945222	GOLD	No
3.6.4.12	PF05409	0.0582515556	GOLD	No
