,rn,rule
18304,R08093_v1,129_2486_2003
18315,R08147_v1,2003
18349,R08201_v1,103_2002_206_325_3794_2003
18350,R08201_v2,103_2002_206_325_3794_2003
18358,R08211_v1,2003
18359,R08212_v1,2003
18403,R08352_v1,206_219_2003
18404,R08353_v1,206_219_2003
18405,R08354_v1,206_219_2003
18406,R08355_v1,206_219_2003
18495,R08603_v1,7574_2003
18518,R08648_v1,304_7574_2003
18561,R08764_v1,244_2003
18562,R08764_v1,2003
18584,R08892_v1,236_2003
18587,R08896_v1,2003
18590,R08902_v1,2003
18600,R08924_v1,206_2486_325_3794_2003
18601,R08924_v1,206_2486_325_2003
18604,R08932_v1,2003
18607,R08944_v1,2003
18608,R08944_v2,2003
18639,R09009_v1,244_2003
18658,R09076_v1,2003
18659,R09077_v1,244_2003
18660,R09077_v1,2003
18664,R09084_v1,2003
18665,R09084_v2,2003
18666,R09084_v3,2003
18667,R09085_v1,2003
18668,R09086_v1,2003
18686,R09129_v1,236_2003
18727,R09280_v1,298_2003
18729,R09289_v1,2003
18732,R09289_v1,129_2003
18769,R09401_v1,206_2003
18800,R09493_v1,2003
18801,R09496_v1,2003
18802,R09497_v1,1_1001_205_5069_2003
18803,R09499_v1,244_2003
18811,R09501_v1,1_1001_205_2003
18812,R09501_v1,1_205_2003
18813,R09501_v2,1_1001_205_2003
18814,R09501_v2,1_205_2003
18836,R09514_v1,244_2003
18837,R09514_v1,2003
18843,R09520_v1,2003
18845,R09520_v2,2003
18847,R09520_v3,2003
18853,R09530_v1,2003
18858,R09543_v1,2003
18859,R09543_v2,2003
18860,R09544_v1,236_2003
18892,R09588_v1,206_2003
18911,R09611_v1,2003
18912,R09611_v2,2003
18913,R09612_v1,2003
18914,R09612_v1,101_2003
18915,R09612_v2,2003
18916,R09612_v2,101_2003
18917,R09613_v1,2003
18918,R09613_v1,101_2003
18919,R09613_v2,2003
18920,R09613_v2,101_2003
18944,R09656_v2,2003
18946,R09658_v2,2003
18947,R09659_v1,244_2003
18983,R09691_v1,244_2003
18984,R09692_v1,244_2003
18985,R09693_v1,244_2003
18992,R09697_v1,2003
18994,R09703_v1,244_2003
18998,R09716_v1,244_2003
19025,R09738_v1,236_2003
19035,R09749_v1,2003
19080,R09822_v1,268_2003
19081,R09823_v1,2003
19156,R09940_v1,2003
19227,R10070_v1,2003
19228,R10070_v1,73_2003
19252,R10099_v1,208_2003
19258,R10116_v1,2003
19259,R10116_v2,2003
19260,R10118_v1,2003
19262,R10120_v1,2003
19263,R10120_v2,2003
19264,R10122_v1,2003
19267,R10130_v1,236_2003
19276,R10149_v1,1_1001_205_5069_2003
19277,R10149_v2,1_1001_205_5069_2003
19280,R10154_v1,2003
19281,R10155_v1,2003
19303,R10181_v1,2003
19325,R10266_v1,2003
19326,R10267_v1,2003
19327,R10267_v2,2003
19328,R10268_v1,2003
19329,R10268_v2,2003
19337,R10277_v1,3692_2003
19338,R10279_v1,2003
19339,R10280_v1,1_2003
19340,R10280_v1,2003
19341,R10281_v1,1_2003
19342,R10281_v1,2003
19345,R10288_v1,2003
19346,R10301_v1,236_2003
19349,R10305_v1,2003
19350,R10308_v1,236_2003
19364,R10325_v1,2003
19366,R10326_v1,2003
19374,R10331_v1,2003
19406,R10419_v1,244_2003
19410,R10438_v1,244_2003
19423,R10447_v1,2003
19426,R10452_v1,2003
19431,R10461_v1,2003
19438,R10469_v1,2003
19439,R10469_v2,2003
19449,R10517_v1,244_2003
19451,R10517_v2,244_2003
19454,R10523_v1,2003
19456,R10523_v1,209_2003
19457,R10524_v1,2003
19459,R10524_v1,209_2003
19466,R10536_v1,244_2003
19479,R10554_v1,2003
19502,R10610_v1,2007_2003
19503,R10610_v1,2003
19572,R10704_v1,2003
19576,R10712_v1,2002_2003
19592,R10758_v1,2007_206_2003
19599,R10773_v1,2003
19600,R10774_v1,2003
19601,R10775_v1,2003
19609,R10783_v1,236_2003
19610,R10783_v2,236_2003
19611,R10789_v1,2003
19612,R10790_v1,2003
19620,R10797_v1,1_1001_187_2003
19621,R10797_v1,1_1001_3740_2003
19636,R10841_v1,2003
19637,R10842_v1,2003
19656,R10883_v1,2003
19664,R10901_v1,2004_2003
19665,R10902_v1,206_2003
19667,R10902_v1,2003
19668,R10902_v2,206_2003
19670,R10902_v2,2003
19671,R10902_v3,206_2003
19673,R10902_v3,2003
19674,R10902_v4,206_2003
19676,R10902_v4,2003
19677,R10902_v5,206_2003
19679,R10902_v5,2003
19680,R10902_v6,206_2003
19682,R10902_v6,2003
19702,R10948_v1,101_2007_206_2487_7543_2003
19703,R10948_v1,101_2002_2007_206_2487_7543_2003
19704,R10948_v2,101_2007_206_2487_7543_2003
19705,R10948_v2,101_2002_2007_206_2487_7543_2003
19706,R10949_v1,101_2007_206_2487_7543_2003
19707,R10949_v1,101_2002_2007_206_2487_7543_2003
19708,R10949_v2,101_2007_206_2487_7543_2003
19709,R10949_v2,101_2002_2007_206_2487_7543_2003
19730,R10993_v1,206_2003
19733,R10994_v1,206_2003
19734,R10994_v2,206_2003
19752,R11014_v1,209_2003
19758,R11026_v1,187_2002_205_2003
19759,R11026_v1,187_2002_2003
19760,R11026_v2,187_2002_205_2003
19761,R11026_v2,187_2002_2003
19774,R11061_v1,2003
19775,R11061_v2,2003
19777,R11064_v1,206_2003
19778,R11064_v2,206_2003
19790,R11085_v1,206_2003
19791,R11085_v2,206_2003
19879,R11312_v1,2002_2003
19899,R11339_v1,2003
19902,R11341_v1,244_6058_2003
19923,R11380_v1,2003
19924,R11382_v1,244_2003
19925,R11383_v1,244_2003
19926,R11384_v1,244_2003
19927,R11385_v1,244_2003
19928,R11386_v1,244_2003
19937,R11445_v1,2007_222_236_304_6094_7581_2003
19940,R11450_v1,2007_222_236_6094_7581_2003
19941,R11450_v1,2007_222_236_304_6094_7581_2003
19942,R11452_v1,2003
19943,R11453_v1,2003
19950,R11487_v1,1_1001_205_2003
19951,R11487_v2,1_1001_205_2003
19952,R11488_v1,1_1001_2003
19953,R11488_v2,1_1001_2003
20025,R11604_v1,2003
20046,R11638_v1,236_2003
20064,R11674_v1,2005_4033_4052_633_2003
20071,R11705_v1,2003
20125,R11818_v1,1_1001_205_221_2485_3697_4335_5100_633_2003
20184,R11928_v1,187_2007_2003
20185,R11929_v1,2003
20186,R11931_v1,187_2007_2003
20188,R11943_v1,101_187_2007_244_2003
20189,R11943_v1,187_2007_244_633_2003
20236,R12026_v1,2003
20256,R12092_v1,2003
20278,R12146_v1,236_2003
20311,R12217_v1,2003
20417,R12503_v1,129_2003
20449,R12591_v1,2003
20450,R12592_v1,2003
20451,R12594_v1,2003
20463,R12620_v1,2002_2003
20483,R06974_gATP,206_325_2003
20499,R04208_gATP,206_301_304_325_7571_2003
20500,R04208_gATP,206_301_304_325_2003
12855,R00191_v1,223_131
12856,R00191_v1,131
12859,R00191_v2,223_131
12860,R00191_v2,131
12863,R00191_v3,223_131
12864,R00191_v3,131
12867,R00191_v4,223_131
12868,R00191_v4,131
13046,R00336_v1,1077_221_304_316_131
13047,R00336_v1,131
13125,R00429_v1,1077_221_304_316_131
13613,R00778_v1,131
14165,R01184_v1,131
14231,R01234_v1,223_131
14232,R01234_v1,131
14234,R01234_v2,223_131
14235,R01234_v2,131
14487,R01569_v1,131
14492,R01569_v2,131
14497,R01569_v3,131
14502,R01569_v4,131
14507,R01569_v5,131
14582,R01664_v1,131
14587,R01664_v2,131
14592,R01664_v3,131
14597,R01664_v4,131
14602,R01664_v5,131
14731,R01856_v1,131
14812,R01968_v1,131
14817,R01968_v2,131
14822,R01968_v3,131
14827,R01968_v4,131
14832,R01968_v5,131
14953,R02088_v1,131
14958,R02088_v2,131
14963,R02088_v3,131
14968,R02088_v4,131
14973,R02088_v5,131
14997,R02102_v1,131
15002,R02102_v2,131
15007,R02102_v3,131
15012,R02102_v4,131
15017,R02102_v5,131
16079,R03409_v1,2484_131
16082,R03409_v2,2484_131
19583,R10722_v1,131
4,R05599,2486_2
12,R07404,2003_206_325_2
13,R09282,222_2
14,R02313,2003_298_2
15,R02313,2003_298_304_2
37,R10343,2003_2
38,R04559,4952_4953_602_2
39,R04559,4952_602_2
42,R07677,247_2
47,R09559,2007_2
48,R09263,2003_2
49,R01087,2007_2
53,R03027,222_2
62,R09977,2002_2
64,R00813,2003_2
76,R01977,2003_2
88,R05594,2486_2
89,R05520,2003_2
90,R05530,7512_2
96,R02555,129_2003_2
102,R09837,2486_2
107,R09820,222_7524_2
108,R05532,2003_2
116,R11362,327_4011_7584_2
124,R11149,2003_2
126,R08332,103_2002_2
128,R01634,281_2
132,R05076,222_2
133,R10876,7512_2
140,R09283,7527_2
161,R06785,2003_2
171,R06451,7512_2
174,R09836,222_7524_2
179,R04088,2003_2
183,R03072,2003_2
190,R03244,2002_2
191,R05597,2486_2
192,R05275,2003_298_2
196,R08769,2003_2
197,R09979,211_2
199,R06642,2003_2
202,R09228,2003_2
205,R06457,7512_2
208,R06479,2003_2
211,R01635,7523_2
213,R10247,2002_2
214,R06475,2003_2
218,R02765,211_2
220,R00354,172_2
226,R12054,243_2
228,R10881,2003_2
232,R11629,2004_2
234,R02941,7524_2
235,R12658,244_2
236,R12658,2003_244_2
237,R12658,2003_2
238,R09262,2003_2
247,R10874,7512_2
250,R02021,2005_2
257,R07399,103_2002_330_2
260,R07405,2007_2
261,R06455,7512_2
264,R02539,327_4011_7584_2
272,R09269,101_2003_2
273,R10615,7524_2
279,R05177,2007_2
280,R06452,7512_2
294,R08331,103_2002_2
304,R09291,2003_236_2
310,R00716,2003_298_2
311,R00716,2003_298_304_2
320,R05136,2002_2
334,R11626,2007_2
339,R10904,7527_2
342,R01419,7524_2
343,R11627,2004_2
344,R11627,2007_2
359,R00209,147_2003_244_323_325_7522_7574_2
361,R00228,2003_298_2
362,R00228,2007_4002_7524_2
363,R00228,7524_2
364,R00230,2493_7510_2
367,R00230,2004_2493_7510_2
385,R00342,2003_279_2
398,R00406,7527_2
404,R00509,1_2004_2005_2
405,R00509,1_2004_2
406,R00509,2004_2
407,R00509,1_2005_2
413,R00621,323_7522_7574_2
414,R00621,7522_7574_2
432,R00798,1_1001_2003_205_5069_2
433,R00798,1_1001_139_2003_2
434,R00798,1_1001_2003_2
435,R00798,1_1001_101_2003_2
436,R00798,2003_2
437,R00798,101_2003_2
453,R00905,2011_304_2
454,R00905,246_2
461,R00943,2003_2004_2007_2
462,R00943,2004_2
463,R00943,2003_2004_2007_3654_2
468,R00982,327_4011_7584_2
486,R01127,2492_7543_2
487,R01127,210_2
497,R01220,2003_2004_2007_2
498,R01220,2003_2007_2
499,R01220,2003_2004_2007_3654_2
500,R01220,2007_2
501,R01221,1_2003_244_3016_304_325_7577_2
505,R01322,2003_2007_206_2
511,R01388,2003_2
512,R01397,2003_304_375_2
513,R01397,2003_2
514,R01397,101_2002_2003_2007_206_2487_7543_2
527,R01655,2003_2004_2007_2
528,R01655,2003_2007_2
529,R01655,2003_2004_2007_3654_2
531,R01700,323_7522_7574_2
532,R01700,7522_7574_2
543,R01975,129_2003_2486_2
544,R01975,129_2003_2
550,R02085,2486_2
552,R02106,230_2
553,R02106,230_4110_2
567,R02570,323_7522_7574_2
568,R02570,323_325_2
569,R02570,147_323_325_2
593,R03165,1137_2007_7550_2
594,R03165,2007_2
595,R03194,1137_2003_4029_4049_7550_2
596,R03194,1137_2003_7550_2
598,R03194,1137_2007_7550_2
599,R03194,1137_2003_4029_7550_2
600,R03194,2007_2
602,R03270,7522_7574_2
603,R03316,323_7522_7574_2
604,R03316,7522_7574_2
610,R03509,2002_2007_2
611,R03509,2002_2
620,R03947,2003_2
621,R03947,1137_2003_4029_4049_7550_2
622,R03947,2003_4029_2
623,R03947,1137_2003_4029_7550_2
630,R04035,159_239_2
631,R04035,159_239_7524_2
636,R04095,4033_4052_633_2
642,R04208,2003_206_301_304_325_7571_2
643,R04208,2003_206_301_304_325_2
645,R04209,2007_206_2
646,R04209,2003_2007_206_325_2
647,R04209,101_2007_206_2
648,R04325,2492_7571_2
650,R04325,2003_206_301_304_325_7571_2
661,R04463,103_2007_301_304_2
662,R04509,281_2
663,R04509,2002_2
668,R04560,2492_7571_2
669,R04560,2492_7543_2
674,R04640,2002_2
675,R04666,2011_304_2
676,R04666,246_2
685,R05227,109_2004_2007_3997_2
686,R05227,109_2004_2007_2
701,R05531,7512_2
702,R05575,2003_2
704,R05588,7527_2
705,R05605,2002_2
734,R06448,2003_2007_222_236_304_6094_7581_2
735,R06450,7512_2
736,R06453,2003_2007_222_236_304_6094_6113_7579_7581_2
739,R06460,7512_2
740,R06461,7512_2
742,R06483,2003_2007_222_304_6051_6094_6113_7581_2
757,R06941,129_2003_2486_2
758,R06941,129_2003_2
761,R07136,2003_279_2
762,R07136,276_2
782,R08570,2002_2
798,R09281,2003_236_2
799,R09281,129_2003_2
800,R09286,2003_236_2486_327_4011_7584_2
801,R09286,327_4011_7584_2
827,R09839,2486_7581_2
834,R10089,2002_2007_2
835,R10151,107_11_221_246_805_2
847,R10616,2002_2
856,R10875,149_205_2
857,R10880,323_327_4011_4076_7584_2
858,R10961,169_205_806_2
861,R11119,2003_244_2
862,R11119,2003_2
863,R11121,149_2003_2485_2
871,R11944,1_1001_187_2003_2007_633_2
872,R11944,1_1001_101_187_2003_2007_3740_2
873,R11944,1_1001_101_187_2003_2007_2
874,R11944,1_1001_187_2003_2007_3740_633_2
879,R12049,327_4011_7581_7584_2
880,R12049,132_327_4011_7581_7584_2
888,R12660,2003_2007_222_236_304_6094_7581_2
901,R09936,1_2002_2
902,R01061,2003_298_2
903,R01061,298_2
915,R01063,2003_298_2
916,R01063,298_2
918,R01512,7532_7533_2
919,R01015,2002_2
930,R01827,2002_2007_2
931,R01827,2002_2
932,R01827,2007_2
937,R01830,7522_7574_2
938,R02035,2003_2
939,R02035,2003_298_2
941,R02736,2003_298_2
943,R01641,7522_7574_2
944,R10221,129_2003_2
947,R01056,2003_304_2
948,R01528,129_2003_2
949,R10907,2003_298_2
950,R10907,2003_2
954,R01608,129_2003_2
955,R03158,2486_2
956,R00706,7524_2
957,R00705,7524_2
961,R00286,129_2003_2
969,R02640,129_2003_2
970,R01478,10_2002_2
971,R01478,2002_2
972,R01478,10_11_2002_2
975,R01904,2003_2
976,R01251,129_2003_2
980,R03313,7524_2
981,R03313,7524_7531_2
982,R00480,2003_298_304_7531_2
983,R00480,1_2002_304_7531_2
984,R00480,2003_298_7531_2
986,R04365,208_3610_2
987,R04365,208_3001_2
990,R04198,2003_298_2
992,R02735,286_2
993,R02291,2003_298_2
994,R04199,2003_298_2
995,R10147,2002_2
998,R01777,2007_2
1001,R01775,2003_298_304_7531_2
1002,R01775,2003_298_2
1003,R01775,2003_298_304_2
1004,R01775,2003_298_7531_2
1008,R01773,2003_298_304_7531_2
1009,R01773,2003_298_2
1010,R01773,2003_298_304_2
1011,R01773,2003_298_7531_2
1013,R01771,212_2
1014,R01771,2006_2
1015,R01771,206_2
1016,R01513,2003_2
1026,R03460,129_2003_328_2
1027,R03460,328_2
1028,R03460,2002_2003_2004_2007_328_4002_2
1032,R02413,2002_2003_2007_2
1033,R02413,2003_2007_2
1034,R02413,2002_2003_2004_2007_328_4002_2
1054,R01373,304_7523_2
1055,R01373,7523_2
1056,R01373,164_304_7523_2
1058,R01730,2003_2
1059,R01728,129_164_2
1060,R01728,164_2003_2
1062,R01728,129_2003_2
1063,R00714,7524_2
1064,R00713,7524_2
1069,R00259,213_2
1070,R00259,213_7531_2
1071,R00259,213_4953_602_2
1072,R00259,231_3117_2
1073,R03443,2003_298_2
1074,R03443,2003_213_298_7531_2
1077,R02649,213_7531_2
1078,R02649,2003_213_298_7531_2
1079,R02282,231_3117_2
1081,R01954,2005_253_2
1084,R01086,4952_4953_602_2
1085,R01086,4953_602_2
1086,R01086,213_4953_602_2
1089,R00715,2003_298_2
1090,R00715,2003_2
1092,R02315,2003_298_3699_2
1093,R02315,2003_298_2
1105,R04143,206_2
1110,R01920,2003_2
1111,R01920,2003_3699_2
1118,R01401,2011_2
1119,R01402,2011_2
1126,R02911,213_2
1128,R03130,101_2003_2
1132,R03889,7524_2
1137,R04323,2002_2
1144,R02416,323_2
1149,R01616,327_4011_7584_2
1151,R02193,2003_2
1154,R06576,101_2003_2
1155,R01615,2003_2
1156,R07433,323_2
1160,R00732,129_2003_328_2
1161,R00732,129_2003_2
1162,R00733,2003_2
1163,R02533,2003_2
1183,R02286,2002_65_2
1184,R02286,2002_2
1189,R00525,2011_2
1190,R00565,232_2
1192,R01883,2003_2
1194,R01083,4952_4953_602_2
1195,R01083,4952_602_2
1196,R00127,2004_2
1204,R01231,2005_2007_327_2
1205,R01231,2007_2
1208,R01230,2005_2007_327_2
1209,R01230,2007_2
1210,R00332,2004_2
1249,R02454,129_2003_2
1253,R03254,2002_2
1254,R01530,2007_282_2
1260,R05646,2005_2
1261,R05644,2005_2
1266,R04017,2004_2
1267,R01500,7512_2
1318,R04961,132_2002_2007_222_304_3323_7581_2
1319,R04961,2002_2
1320,R04961,2003_2
1321,R04961,132_2002_2007_222_304_3321_3323_7581_2
1334,R04969,132_2002_2007_222_304_3323_7581_2
1335,R04969,2002_2
1336,R04969,2003_2
1337,R04969,132_2002_2007_222_304_3321_3323_7581_2
1368,R04724,132_2002_2007_222_304_3323_7581_2
1369,R04724,2002_2
1370,R04724,2003_2
1371,R04724,132_2002_2007_222_304_3321_3323_7581_2
1372,R04966,132_2002_2007_222_304_3323_7581_2
1373,R04966,2002_2
1374,R04966,2003_2
1375,R04966,132_2002_2007_222_304_3321_3323_7581_2
1382,R04429,132_2002_2007_222_304_3323_7581_2
1383,R04429,2002_2
1384,R04429,2003_2
1385,R04429,132_2002_2007_222_304_3321_3323_7581_2
1449,R04958,132_2002_2007_222_304_3323_7581_2
1450,R04958,2002_2
1451,R04958,2003_2
1452,R04958,132_2002_2007_222_304_3321_3323_7581_2
1477,R04955,132_2002_2007_222_304_3323_7581_2
1478,R04955,2002_2
1479,R04955,2003_2
1480,R04955,132_2002_2007_222_304_3321_3323_7581_2
1483,R07162,2003_236_2
1484,R04743,129_2003_2486_2
1485,R04743,129_2003_2
1488,R06985,2003_236_2
1489,R03989,2003_236_2
1492,R04737,129_2003_2486_2
1493,R04737,129_2003_2
1501,R03776,2003_236_2
1502,R04739,129_2003_2486_2
1503,R04739,129_2003_2
1504,R04748,129_2003_2486_2
1505,R04748,129_2003_2
1507,R01278,2003_236_2
1512,R03856,2003_236_2
1513,R04753,2003_236_2
1516,R04741,129_2003_2486_2
1517,R04741,129_2003_2
1519,R04745,129_2003_2486_2
1520,R04745,129_2003_2
1521,R01778,129_2003_2486_2
1522,R01778,129_2003_2
1547,R01366,4295_2
1548,R01361,2003_2
1552,R00851,2006_2
1554,R02241,207_2
1556,R02241,2002_2
1559,R02241,2
1562,R02241,2007_2
1567,R01890,2005_2
1571,R01320,2003_2
1573,R02056,2003_2
1575,R03424,2003_2
1576,R02038,2005_2
1577,R01468,206_2
1584,R02978,2003_2
1593,R01121,212_304_2
1633,R07495,2003_2
1634,R07494,2003_2
1637,R12404,2003_2
1641,R12405,2003_2
1703,R01837,2003_2
1706,R07236,2003_2
1707,R07501,2003_2
1709,R10491,2003_2
1711,R10492,2003_2
1712,R07504,2003_2
1713,R10710,2003_2
1719,R07890,129_2003_2486_2
1724,R07887,327_4011_7584_2
1725,R07898,129_2003_2486_2
1729,R07894,129_2003_2486_2
1738,R00885,208_7516_2
1741,R07675,2002_2
1745,R00189,2005_2
1748,R07410,2003_298_2
1749,R00257,2005_246_2
1750,R03348,2002_325_2
1751,R07407,2003_298_2
1752,R04030,327_7584_2
1753,R04030,327_4011_7584_2
1754,R07263,2486_2
1755,R09736,2003_2
1760,R08166,2002_218_7574_7579_2
1761,R08166,2002_7574_7579_2
1766,R07262,222_2
1771,R02473,2005_283_2
1772,R02473,2004_2005_283_2
1774,R02472,129_2003_2
1778,R00130,2004_2
1779,R00130,2004_2005_2
1780,R04230,2003_2
1781,R04231,2003_7564_2
1782,R04231,2003_2
1790,R03197,2002_2
1792,R00310,2007_2
1798,R05221,2004_2
1800,R04594,7525_2
1801,R04594,2484_7525_2
1802,R05222,2004_2
1804,R06558,2004_2
1806,R07302,327_2
1808,R06529,327_2
1819,R01825,2003_298_2
1821,R04210,2003_6096_2
1823,R05838,2002_2
1845,R03458,2492_7501_2
1846,R04457,2007_2
1850,R00936,266_7501_2
1861,R04639,230_2
1864,R00428,230_2
1865,R00939,266_7501_2
1868,R05046,230_2
1878,R05048,230_2
1880,R08771,2003_2
1881,R08770,2003_2
1887,R03469,206_2
1909,R05050,7524_2
1910,R01154,213_2
1913,R07415,2003_2
1914,R07418,7524_2
1915,R07419,2007_2
1916,R07414,321_2
1917,R07417,7524_2
1921,R03123,2003_2
1928,R01067,7522_7574_2
1938,R00343,2003_279_2
1939,R10860,7524_2
1940,R01058,7524_2
1947,R09780,2002_2487_2
1948,R09780,2007_2
1949,R05339,2002_2487_2
1950,R05339,2007_2
1957,R04296,7512_2
1963,R08164,7512_2
1964,R08167,2004_2
1986,R02733,2011_2
1988,R04364,208_304_2
1989,R02755,2003_298_2
1990,R02755,298_2
2002,R04134,11_2487_2
2003,R04418,7524_2
2004,R05600,2486_2
2005,R05619,4033_4052_633_2
2006,R05620,327_4011_7584_2
2007,R05592,2486_2
2008,R05582,2003_2
2011,R03387,2484_2
2012,R01064,2002_2
2025,R11256,11_2002_2
2026,R11256,2002_2
2027,R01824,2002_2
2039,R09097,2003_298_2
2040,R05353,7524_2
2045,R02762,7524_2
2050,R10121,222_2
2055,R10117,222_2
2060,R10404,2003_2
2063,R00194,2011_2
2064,R10565,2003_298_2
2065,R10565,2003_2
2066,R10565,298_2
2067,R10563,2002_2
2068,R07676,2003_298_2
2069,R07676,2002_2
2070,R07676,2003_2
2071,R07676,298_2
2073,R10550,2002_2
2075,R10619,12_2
2076,R10351,2003_2
2078,R10350,2003_2
2080,R06361,210_2
2093,R10485,2486_2
2094,R10556,2005_210_2
2100,R07658,2003_270_7571_2
2144,R10488,286_2
2149,R10661,323_327_4011_7584_2
2157,R10934,7523_2
2159,R11067,2003_2
2160,R10917,2003_2
2173,R10573,2003_2
2175,R06438,2003_2
2176,R10459,2003_2
2177,R11020,2003_375_2
2179,R06439,2003_2
2183,R06427,2003_2
2185,R11051,2002_2
2186,R08933,2003_2
2188,R06436,2003_2
2189,R05518,221_2
2190,R11041,2003_2
2193,R11045,2003_2
2198,R06434,2003_2
2199,R05526,2003_298_2
2232,R10156,2003_2
2243,R11371,101_2003_2
2244,R11370,327_4011_7584_2
2248,R10963,101_2003_2
2249,R10771,327_4011_7584_2
2250,R11125,2003_2007_222_304_6094_7581_2
2251,R11125,2003_2007_222_6094_7581_2
2267,R11413,101_2003_2
2269,R11412,2007_222_6094_7581_2
2271,R11568,243_2
2275,R11569,243_2
2277,R09707,286_2
2278,R11072,2002_2
2279,R11719,230_2
2280,R08208,2003_2
2282,R09990,2003_2
2284,R07245,2003_2
2286,R12001,2002_2
2289,R10781,212_2
2290,R10561,212_304_2
2292,R10779,212_304_2
2295,R10780,2004_2
2324,R02921,2003_7516_2
2329,R11655,2003_3692_2
2338,R10519,2003_298_2
2340,R05049,7524_2
2341,R04189,232_2
2344,R00832,213_2
2345,R00832,1_213_2
2348,R09395,325_2
2349,R09395,221_325_2
2356,R12423,2002_2
2361,R12432,244_314_2
2368,R05668,298_2
2369,R05669,221_2
2372,R11961,2007_2
2373,R11780,101_2003_2
2374,R11779,101_2003_2
2375,R11963,2007_2
2376,R11962,2007_2
2377,R12414,2003_2
2378,R12413,323_327_4011_7584_2
2383,R02058,213_2
2384,R00768,2007_210_2
2385,R00768,2007_2
2402,R00619,10_7562_2
2403,R10686,7523_2
2404,R03471,281_2
2405,R03471,2002_2
2410,R10988,7512_2
2411,R09759,7512_2
2412,R10989,7512_2
2413,R09757,7512_2
2414,R09758,7512_2
2415,R10990,7512_2
2416,R12420,217_304_2
2417,R12419,323_327_4011_7584_2
2418,R12417,323_327_4011_7584_2
2430,R08861,2007_2
2432,R12498,2002_2005_2
2433,R12499,4237_2
2437,R12352,2005_2
2440,R10673,2002_2
2447,R05332,208_7516_2
2448,R00691,304_7523_2
2451,R09377,2492_304_2
2453,R00904,7524_2
2455,R09378,212_2
2456,R09379,2003_2
2469,R12375,2003_2
2473,R07493,217_2
2476,R12371,2003_2
2484,R03168,213_2
2489,R09800,2484_283_2
2490,R09800,283_2
2491,R09805,7524_2
2495,R00414,7512_2
2496,R01804,2002_2
2497,R01804,2002_70_2
2500,R12552,10_2003_2
2501,R12552,2003_2
2503,R12584,2005_2
2504,R12553,10_2003_2
2505,R12553,2003_2
2506,R10676,7512_2
2507,R05812,2003_2
2508,R07775,2003_7550_2
2510,R07775,2003_2
2512,R07774,2003_7550_2
2513,R07774,2003_2
2519,R07773,212_2
2525,R05814,2007_2
2526,R07772,4262_2
2527,R07772,1137_2007_7550_2
2528,R07772,1137_2007_4262_7550_2
2529,R07772,2007_4262_2
2559,R08587,2011_2
2560,R10666,7523_2
2561,R08589,7523_2
2562,R10668,2011_2
2564,R04994,2003_2
2566,R10709,2003_2
2575,R11040,2484_2
2576,R10935,2002_2
2580,R06575,101_2003_2
2593,R07529,101_2003_2
2600,R00835,2003_298_2
2605,R11082,230_2
2610,R00693,213_2
2616,R02528,2007_4002_2
2623,R02194,327_4011_7584_2
2625,R01782,2002_2
2630,R03942,2003_2
2632,R05336,2003_2
2636,R12155,2002_2
2645,R11272,7512_2
2646,R11476,2003_2
2651,R00935,7524_2
2652,R11309,11_12_2002_2
2653,R11936,2003_2
2655,R08004,101_2003_2
2657,R01333,7524_2
2660,R05803,206_2
2669,R12554,2003_2
2672,R06545,323_2
2682,R00563,2003_2
2683,R00563,129_2003_2
2686,R09745,2003_244_2
2687,R08868,2002_2
2693,R08878,2002_2
2695,R01812,2003_2
2696,R07402,210_2
2701,R02278,2002_2
2702,R11471,129_2003_2
2705,R03832,101_2003_2
2717,R00866,2484_2
2722,R02279,2002_2
2725,R07998,2003_2
2729,R10865,7512_2
2733,R10425,7512_2
2735,R10504,2003_236_2
2737,R03104,2003_279_2
2747,R00446,2003_298_2
2750,R02071,2007_2
2752,R00941,270_7524_7571_2
