ec,cath_code_rule,rn
3.5.4.25,3.40_3.90,R00425
3.5.4.25,3.90,R00425
3.5.4.26,3.40,R03459
3.5.4.27,3.10_3.30,R03464
3.5.4.28,2.30_3.20,R00193
3.5.4.29,3.30,R07306
3.5.4.3,2.30_3.20,R01676
3.5.4.3,3.20,R01676
3.5.4.3,3.40,R01676
3.5.4.30,2.70,R07307
3.5.4.31,2.30_3.20,R09660
3.5.4.33,3.40,R10223
3.5.4.35,3.30_3.40,R10232
3.5.4.4,3.20,R02556
3.5.4.4,3.20,R01560
3.5.4.4,3.40,R02556
3.5.4.4,3.40,R01560
3.5.4.4,3.60,R02556
3.5.4.4,3.60,R01560
3.5.4.40,2.30_3.20,R10695
3.5.4.42,2.30_3.20,R06967
3.5.4.42,2.30_3.20,R05560
3.5.4.5,3.40,R08221
3.5.4.5,3.40,R01878
3.5.4.5,3.40,R02485
3.5.4.6,3.20_4.10,R00181
3.5.4.9,3.40,R01655
3.5.5.1,3.60,R00540
3.5.5.1,3.60,R01887
3.5.5.1,3.60,R03093
3.5.5.1,3.60,R03542
3.5.5.1,3.60,R05591
3.5.5.1,3.60,R07855
3.5.5.8,1.10_2.30_3.90,R05780
3.5.99.10,3.30,R11098
3.5.99.10,3.30,R11099
3.5.99.2,1.20,R09993
3.5.99.2,1.20,R02133
3.5.99.5,3.30,R03887
3.5.99.6,3.40,R00765
3.5.99.7,3.40,R00997
3.5.99.8,3.30_3.40,R09661
3.6.1.1,1.10_3.40,R00004
3.6.1.1,3.10_3.40,R00004
3.6.1.1,3.10_3.90,R00004
3.6.1.1,3.40,R00004
3.6.1.1,3.90,R00004
3.6.1.11,1.10,R03409
3.6.1.11,1.10,R03042
3.6.1.11,1.10_3.30,R03409
3.6.1.11,1.10_3.30,R03042
3.6.1.11,3.10_3.90,R03409
3.6.1.11,3.10_3.90,R03042
3.6.1.11,3.30,R03409
3.6.1.11,3.30,R03042
3.6.1.11,3.40,R03409
3.6.1.11,3.40,R03042
3.6.1.12,1.10,R01667
3.6.1.12,1.10,R01668
3.6.1.12,3.90,R01667
3.6.1.12,3.90,R01668
3.6.1.13,3.60,R01054
3.6.1.13,3.90,R01054
3.6.1.14,1.10_1.20_2.40_2.60_3.40,R00723
3.6.1.14,1.10_1.20_2.40_2.60_3.40,R00128
3.6.1.15,1.10,R00615
3.6.1.15,1.10,R00086
3.6.1.15,1.10,R02319
3.6.1.15,1.10_1.20_2.60_3.30,R00615
3.6.1.15,1.10_1.20_2.60_3.30,R00086
3.6.1.15,1.10_1.20_2.60_3.30,R02319
3.6.1.15,1.10_2.40_3.40,R00615
3.6.1.15,1.10_2.40_3.40,R00086
3.6.1.15,1.10_2.40_3.40,R02319
3.6.1.15,1.10_3.30,R00615
3.6.1.15,1.10_3.30,R00086
3.6.1.15,1.10_3.30,R02319
3.6.1.15,1.10_3.40,R00615
3.6.1.15,1.10_3.40,R00086
3.6.1.15,1.10_3.40,R02319
3.6.1.15,1.20_2.30,R00615
3.6.1.15,1.20_2.30,R00086
3.6.1.15,1.20_2.30,R02319
3.6.1.15,1.20_3.30,R00615
3.6.1.15,1.20_3.30,R00086
3.6.1.15,1.20_3.30,R02319
3.6.1.15,1.20_3.30_4.10,R00615
3.6.1.15,1.20_3.30_4.10,R00086
3.6.1.15,1.20_3.30_4.10,R02319
3.6.1.15,1.20_3.30_4.10_6.10,R00615
3.6.1.15,1.20_3.30_4.10_6.10,R00086
3.6.1.15,1.20_3.30_4.10_6.10,R02319
3.6.1.15,1.20_3.30_6.10,R00615
3.6.1.15,1.20_3.30_6.10,R00086
3.6.1.15,1.20_3.30_6.10,R02319
3.6.1.15,2.20,R00615
3.6.1.15,2.20,R00086
3.6.1.15,2.20,R02319
3.6.1.15,2.30,R00615
3.6.1.15,2.30,R00086
3.6.1.15,2.30,R02319
3.6.1.15,2.40,R00615
3.6.1.15,2.40,R00086
3.6.1.15,2.40,R02319
3.6.1.15,2.40_3.40,R00615
3.6.1.15,2.40_3.40,R00086
3.6.1.15,2.40_3.40,R02319
3.6.1.15,2.40_6.10,R00615
3.6.1.15,2.40_6.10,R00086
3.6.1.15,2.40_6.10,R02319
3.6.1.15,2.60,R00615
3.6.1.15,2.60,R00086
3.6.1.15,2.60,R02319
3.6.1.15,2.60_3.30,R00615
3.6.1.15,2.60_3.30,R00086
3.6.1.15,2.60_3.30,R02319
3.6.1.15,2.60_4.10,R00615
3.6.1.15,2.60_4.10,R00086
3.6.1.15,2.60_4.10,R02319
3.6.1.15,2.60_6.20,R00615
3.6.1.15,2.60_6.20,R00086
3.6.1.15,2.60_6.20,R02319
3.6.1.15,3.30,R00615
3.6.1.15,3.30,R00086
3.6.1.15,3.30,R02319
3.6.1.15,3.40,R00615
3.6.1.15,3.40,R00086
3.6.1.15,3.40,R02319
3.6.1.15,3.40_3.90,R00615
3.6.1.15,3.40_3.90,R00086
3.6.1.15,3.40_3.90,R02319
3.6.1.15,3.90,R00615
3.6.1.15,3.90,R00086
3.6.1.15,3.90,R02319
3.6.1.15,4.10,R00615
3.6.1.15,4.10,R00086
3.6.1.15,4.10,R02319
3.6.1.15,6.10,R00615
3.6.1.15,6.10,R00086
3.6.1.15,6.10,R02319
3.6.1.16,3.60,R00855
3.6.1.17,3.90,R00184
3.6.1.17,3.90,R00969
3.6.1.17,3.90,R02805
3.6.1.17,3.90,R01232
3.6.1.22,3.90,R03004
3.6.1.22,3.90,R00103
3.6.1.22,3.90,R11104
3.6.1.23,1.10,R11896
3.6.1.23,1.10,R02100
3.6.1.23,1.10_3.30,R11896
3.6.1.23,1.10_3.30,R02100
3.6.1.23,1.20,R11896
3.6.1.23,1.20,R02100
3.6.1.23,2.30,R11896
3.6.1.23,2.30,R02100
3.6.1.23,2.40,R11896
3.6.1.23,2.40,R02100
3.6.1.23,2.70,R11896
3.6.1.23,2.70,R02100
3.6.1.23,3.10_3.30,R11896
3.6.1.23,3.10_3.30,R02100
3.6.1.23,3.30,R11896
3.6.1.23,3.30,R02100
3.6.1.23,3.90,R11896
3.6.1.23,3.90,R02100
3.6.1.25,2.40,R00138
3.6.1.26,3.30,R01797
3.6.1.26,3.40,R01797
3.6.1.27,1.20,R05627
3.6.1.28,2.40,R00618
3.6.1.29,3.30,R00187
3.6.1.29,3.30_3.40,R00187
3.6.1.29,3.30_3.60,R00187
3.6.1.31,1.10,R04035
3.6.1.41,3.60,R00125
3.6.1.45,3.60_3.90,R00287
3.6.1.45,3.60_3.90,R03986
3.6.1.45,3.90,R00287
3.6.1.45,3.90,R03986
3.6.1.5,3.30,R00085
3.6.1.5,3.30,R00122
3.6.1.5,3.30,R00155
3.6.1.5,3.30,R00159
3.6.1.5,3.30,R00328
3.6.1.5,3.30,R00335
3.6.1.5,3.30,R00514
3.6.1.5,3.30,R00569
3.6.1.5,3.30,R00719
3.6.1.5,3.30,R00961
3.6.1.5,3.30,R02092
3.6.1.5,3.30,R02095
3.6.1.5,3.30,R10443
3.6.1.5,3.30,R10442
3.6.1.52,3.90,R05777
3.6.1.52,3.90,R05779
3.6.1.53,3.60,R09538
3.6.1.54,3.40,R04549
3.6.1.55,3.90,R09832
3.6.1.56,3.90,R09833
3.6.1.57,3.40,R09834
3.6.1.58,3.90,R09877
3.6.1.58,3.90,R12595
3.6.1.59,3.30,R04368
3.6.1.6,2.120,R00155
3.6.1.6,2.120,R00328
3.6.1.6,2.120,R00329
3.6.1.6,2.120,R00961
3.6.1.6,2.40,R00155
3.6.1.6,2.40,R00328
3.6.1.6,2.40,R00329
3.6.1.6,2.40,R00961
3.6.1.60,3.90,R09881
3.6.1.60,3.90,R09882
3.6.1.61,3.90,R09879
3.6.1.61,3.90,R09880
3.6.1.62,3.90,R10815
3.6.1.64,3.90,R00961
3.6.1.64,3.90,R10235
3.6.1.65,3.90,R00515
3.6.1.66,3.90,R02720
3.6.1.66,3.90,R03531
3.6.1.66,3.90,R00720
3.6.1.67,3.90,R04638
3.6.1.7,1.10_3.30_3.90,R00317
3.6.1.7,1.10_3.30_3.90,R00539
3.6.1.7,1.10_3.30_3.90,R01421
3.6.1.7,1.10_3.30_3.90,R01515
3.6.1.7,3.30,R00317
3.6.1.7,3.30,R00539
3.6.1.7,3.30,R01421
3.6.1.7,3.30,R01515
3.6.1.7,3.30_3.90,R00317
3.6.1.7,3.30_3.90,R00539
3.6.1.7,3.30_3.90,R01421
3.6.1.7,3.30_3.90,R01515
3.6.1.8,1.10,R00287
3.6.1.8,1.10,R00426
3.6.1.8,1.10,R00515
3.6.1.8,1.10,R00662
3.6.1.8,1.10,R00720
3.6.1.8,1.10,R00087
3.6.1.9,3.30_3.40,R00103
3.6.1.9,3.30_3.40,R00160
3.6.1.9,3.30_3.40,R00287
3.6.1.9,3.30_3.40,R03004
3.6.1.9,3.30_3.40,R03036
3.6.1.9,3.30_3.40,R00087
3.6.1.9,3.30_3.40,R00515
3.6.1.9,3.30_3.40,R00662
3.6.1.9,3.30_3.40,R01532
3.6.1.9,3.30_3.40,R11323
3.6.1.9,3.40,R00103
3.6.1.9,3.40,R00160
3.6.1.9,3.40,R00287
3.6.1.9,3.40,R03004
3.6.1.9,3.40,R03036
3.6.1.9,3.40,R00087
3.6.1.9,3.40,R00515
3.6.1.9,3.40,R00662
3.6.1.9,3.40,R01532
3.6.1.9,3.40,R11323
3.6.1.9,3.90,R00160
3.6.1.9,3.90,R03036
3.6.1.9,3.90,R00087
3.6.1.9,3.90,R00662
3.6.1.9,3.90,R01532
3.6.1.9,3.90,R11323
3.6.1.9,4.10,R00103
3.6.1.9,4.10,R00160
3.6.1.9,4.10,R00287
3.6.1.9,4.10,R03004
3.6.1.9,4.10,R03036
3.6.1.9,4.10,R00087
3.6.1.9,4.10,R00515
3.6.1.9,4.10,R00662
3.6.1.9,4.10,R01532
3.6.1.9,4.10,R11323
3.6.5.1,1.10_3.40,R00335
3.6.5.2,1.10,R00335
3.6.5.2,1.20_1.25_3.40,R00335
3.6.5.2,3.30_3.40,R00335
3.6.5.2,3.40,R00335
3.6.5.3,2.40,R00335
3.6.5.3,2.40_3.40,R00335
3.6.5.4,1.10_1.20_3.40,R00335
3.6.5.5,1.20_2.30,R00335
3.6.5.5,1.20_2.30_3.40,R00335
3.6.5.5,1.20_3.40,R00335
3.6.5.5,2.30,R00335
3.6.5.6,1.10_3.30_3.40,R00335
3.7.1.1,3.20,R00338
3.7.1.11,3.40,R05100
3.7.1.14,3.40,R02603
3.7.1.14,3.40,R06789
3.7.1.17,3.40,R09883
3.7.1.18,3.90,R10051
3.7.1.19,1.20_3.40,R07515
3.7.1.2,2.30_3.90,R01364
3.7.1.3,3.40_3.90,R02668
3.7.1.3,3.40_3.90,R03936
3.7.1.3,3.40_3.90,R00987
3.7.1.5,3.90,R00543
3.7.1.5,3.90,R01085
3.7.1.7,3.40,R03781
3.7.1.7,3.90,R03781
3.7.1.8,3.40,R05359
3.7.1.8,3.40,R02606
3.7.1.9,3.40,R05296
3.7.1.9,3.40,R05362
3.7.1.9,3.40,R05865
3.7.1.9,3.40,R02604
3.8.1.2,1.10_3.40,R03830
3.8.1.2,1.10_3.40,R05287
3.8.1.3,3.40,R02336
3.8.1.3,3.40,R02857
3.8.1.3,3.40,R05287
3.8.1.5,3.40,R03523
3.8.1.5,3.40,R05369
3.8.1.5,3.40,R05370
3.8.1.5,3.40,R02337
3.8.1.5,3.40,R05284
3.8.1.5,3.40,R05367
3.8.1.5,3.40,R05368
3.8.1.5,3.40,R07669
3.8.1.5,3.40,R07670
3.8.1.7,1.10_3.90,R08118
3.8.1.7,1.10_3.90,R04101
3.8.1.8,2.30_3.20,R05569
3.8.1.8,2.30_3.20,R06968
3.8.1.8,2.30_3.20,R05558
3.9.1.2,3.40,R11095
3.9.1.3,3.50,R11258
3.9.1.3,3.50,R11259
4.1.1.1,3.40,R00755
4.1.1.1,3.40,R00224
4.1.1.1,3.40,R00636
4.1.1.102,1.20,R03367
4.1.1.102,1.20,R02952
4.1.1.102,1.20,R11070
4.1.1.102,1.20,R11071
4.1.1.102,2.40,R03367
4.1.1.102,2.40,R02952
4.1.1.102,2.40,R11070
4.1.1.102,2.40,R11071
4.1.1.105,3.40_3.90,R11932
4.1.1.105,3.40_3.90,R00685
4.1.1.11,2.40,R00489
4.1.1.11,3.40_3.90,R00489
4.1.1.111,1.10_3.30,R12000
4.1.1.112,3.20,R00995
4.1.1.112,3.20,R00217
4.1.1.112,3.50,R00995
4.1.1.112,3.50,R00217
4.1.1.112,3.90,R00995
4.1.1.112,3.90,R00217
4.1.1.12,1.10_3.90,R00863
4.1.1.12,1.10_3.90,R00397
4.1.1.15,2.60_3.10,R00489
4.1.1.15,2.60_3.10,R01682
4.1.1.15,2.60_3.10,R02466
4.1.1.15,2.60_3.10,R00261
4.1.1.15,3.40_3.90,R01682
4.1.1.15,3.40_3.90,R02466
4.1.1.15,3.40_3.90,R00261
4.1.1.15,3.40_3.90_4.10,R00489
4.1.1.15,3.40_3.90_4.10,R01682
4.1.1.15,3.40_3.90_4.10,R02466
4.1.1.15,3.40_3.90_4.10,R00261
4.1.1.17,2.40_3.20,R00670
4.1.1.17,3.40_3.90,R00670
4.1.1.18,2.40_3.20,R00462
4.1.1.18,3.40,R00462
4.1.1.18,3.40_3.90,R00462
4.1.1.19,1.10_1.20_2.40_3.20,R00566
4.1.1.19,2.40_3.20,R00566
4.1.1.19,3.30_3.50,R00566
4.1.1.19,3.40_3.90,R00566
4.1.1.19,3.50,R00566
4.1.1.2,2.60,R00522
4.1.1.20,2.40_3.20,R00451
4.1.1.21,3.30_3.40,R04209
4.1.1.21,3.40,R04209
4.1.1.22,1.20_3.40_3.90,R01167
4.1.1.22,3.50_4.10,R01167
4.1.1.23,3.20,R00965
4.1.1.23,3.20_3.40,R00965
4.1.1.23,3.40,R00965
4.1.1.25,3.40_3.90,R02080
4.1.1.25,3.40_3.90,R00736
4.1.1.28,1.20_3.40_3.90,R00685
4.1.1.28,1.20_3.40_3.90,R00699
4.1.1.28,1.20_3.40_3.90,R00736
4.1.1.28,1.20_3.40_3.90,R04909
4.1.1.28,1.20_3.40_3.90,R02080
4.1.1.28,1.20_3.40_3.90,R02701
4.1.1.31,1.20,R00345
4.1.1.32,2.170_3.40_3.90,R00726
4.1.1.32,2.170_3.40_3.90,R00431
4.1.1.33,3.30,R01121
4.1.1.35,3.40,R01384
4.1.1.35,3.40_3.90,R01384
4.1.1.36,3.40,R03269
4.1.1.37,3.20,R04972
4.1.1.37,3.20,R03197
4.1.1.39,3.20_3.30,R03140
4.1.1.39,3.20_3.30,R00024
4.1.1.4,2.40,R01366
4.1.1.43,3.40,R01974
4.1.1.43,3.40,R01377
4.1.1.44,1.20,R03470
4.1.1.45,3.20,R04323
4.1.1.47,3.40,R00013
4.1.1.48,3.20,R03508
4.1.1.49,2.170_3.40_3.90,R00341
4.1.1.5,3.30,R02948
4.1.1.50,3.30,R00178
4.1.1.50,3.30_3.60,R00178
4.1.1.50,3.60,R00178
4.1.1.51,3.40,R03461
4.1.1.64,3.40_3.90,R03854
4.1.1.66,3.20,R00973
4.1.1.68,3.90,R04380
4.1.1.68,3.90,R04133
4.1.1.7,3.40,R02672
4.1.1.7,3.40,R01764
4.1.1.71,1.10_3.40,R00272
4.1.1.71,3.40,R00272
4.1.1.72,3.40,R03894
4.1.1.73,3.40,R01751
4.1.1.76,3.40,R05173
4.1.1.77,3.90,R05374
4.1.1.77,3.90,R02602
4.1.1.8,3.40,R01908
4.1.1.81,3.40_3.90,R06530
4.1.1.83,2.20_3.20,R07312
4.1.1.84,3.30,R07313
4.1.1.85,3.20,R07125
4.1.1.9,1.20_3.40,R05373
4.1.1.9,1.20_3.40,R00233
4.1.1.9,3.40,R05373
4.1.1.9,3.40,R00233
4.1.1.91,3.20,R09539
4.1.1.95,2.40_3.20,R08907
4.1.1.96,2.40_3.20,R09082
4.1.1.96,2.40_3.20,R09081
4.1.1.97,1.10,R06604
4.1.1.97,1.10_2.60,R06604
4.1.1.97,3.10,R06604
4.1.1.98,1.20_3.40,R04985
4.1.1.98,1.20_3.40,R04986
4.1.1.98,3.40,R04985
4.1.1.98,3.40,R04986
4.1.2.10,3.30_3.50,R01409
4.1.2.10,3.30_3.50,R02811
4.1.2.10,3.30_3.50,R01767
4.1.2.10,3.40,R01409
4.1.2.10,3.40,R02811
4.1.2.10,3.40,R01767
4.1.2.11,3.40_6.10,R01409
4.1.2.11,3.40_6.10,R02811
4.1.2.11,3.40_6.10,R02676
4.1.2.13,3.20,R01829
4.1.2.13,3.20,R02568
4.1.2.13,3.20,R01068
4.1.2.13,3.20,R01070
4.1.2.13,6.10,R01829
4.1.2.13,6.10,R02568
4.1.2.13,6.10,R01068
4.1.2.13,6.10,R01070
4.1.2.14,3.20,R05605
4.1.2.17,3.40,R02262
4.1.2.19,3.40,R01785
4.1.2.19,3.40,R02263
4.1.2.20,3.20,R02754
4.1.2.20,3.20,R03277
4.1.2.21,3.20,R01064
4.1.2.22,3.40,R00761
4.1.2.25,3.20_3.30,R03504
4.1.2.25,3.30,R03504
4.1.2.27,3.40_3.90,R06516
4.1.2.27,3.40_3.90,R02464
4.1.2.27,3.40_3.90_6.10,R06516
4.1.2.27,3.40_3.90_6.10,R02464
4.1.2.28,3.20,R01782
4.1.2.38,3.40,R00027
4.1.2.4,3.20,R01066
4.1.2.40,3.20,R01069
4.1.2.42,2.40_3.20,R08195
4.1.2.42,2.40_3.20,R08196
4.1.2.43,3.20,R05338
4.1.2.47,3.40,R01553
4.1.2.47,3.40,R09359
4.1.2.48,3.40_3.90,R00751
4.1.2.48,3.40_3.90,R06171
4.1.2.50,3.30,R09959
4.1.2.51,3.20,R10616
4.1.2.51,3.20,R08570
4.1.2.52,3.20,R01647
4.1.2.52,3.20,R01645
4.1.2.53,3.20,R02261
4.1.2.57,3.20,R10760
4.1.2.61,3.90_6.10,R12566
4.1.2.61,3.90_6.10,R05772
4.1.2.61,3.90_6.10,R05773
4.1.2.8,3.20,R02340
4.1.3.1,1.10_3.20,R00479
4.1.3.1,3.20,R00479
4.1.3.16,3.20,R00470
4.1.3.16,3.20,R00471
4.1.3.16,3.20,R10283
4.1.3.17,1.20_3.50,R00008
4.1.3.17,1.20_3.50,R00350
4.1.3.17,3.50,R00008
4.1.3.17,3.50,R00350
4.1.3.22,3.20,R00325
4.1.3.24,3.20,R00473
4.1.3.24,3.20,R00934
4.1.3.25,3.20,R00237
4.1.3.26,3.20,R08090
4.1.3.27,3.40_3.60,R00985
4.1.3.27,3.40_3.60,R00986
4.1.3.27,3.60,R00985
4.1.3.27,3.60,R00986
4.1.3.3,3.20,R01811
4.1.3.30,1.10_3.20,R00409
4.1.3.30,3.20,R00409
4.1.3.32,3.20,R01355
4.1.3.36,1.10_3.90,R07263
4.1.3.36,1.10_3.90,R04150
4.1.3.36,3.90,R07263
4.1.3.36,3.90,R04150
4.1.3.38,3.20,R05553
4.1.3.38,3.20_3.30,R05553
4.1.3.39,1.10_3.20,R00750
4.1.3.4,3.20,R01360
4.1.3.40,3.40,R01302
4.1.3.41,2.40_3.20,R09717
4.1.3.41,2.40_3.20,R09718
4.1.3.44,3.20,R10552
4.1.3.6,3.20_6.10,R00362
4.1.3.6,3.40,R00362
4.1.99.1,3.40_3.90,R00673
4.1.99.12,3.40_3.90,R07281
4.1.99.12,3.90,R07281
4.1.99.16,1.10,R08543
4.1.99.16,1.10,R09487
4.1.99.17,3.20,R03472
4.1.99.17,3.20_6.10,R03472
4.1.99.2,3.40_3.90,R00728
4.1.99.22,3.20,R09394
4.1.99.3,1.10_1.25_3.40,R00034
4.1.99.3,1.10_1.25_3.40,R08765
4.1.99.5,1.20,R09466
4.1.99.5,1.20,R03728
4.2.1.1,1.20_3.30,R00132
4.2.1.1,1.20_3.30,R10092
4.2.1.1,2.160,R00132
4.2.1.1,2.160,R10092
4.2.1.1,3.10,R00132
4.2.1.1,3.10,R10092
4.2.1.1,3.40,R00132
4.2.1.1,3.40,R10092
4.2.1.1,3.40_6.10,R00132
4.2.1.1,3.40_6.10,R10092
4.2.1.10,1.20_3.40,R03084
4.2.1.10,3.20,R03084
4.2.1.10,3.20_3.40,R03084
4.2.1.10,3.40,R03084
4.2.1.103,3.40,R05771
4.2.1.104,1.10_3.30,R10079
4.2.1.104,1.10_3.30,R03546
4.2.1.104,1.10_3.30,R07316
4.2.1.106,3.10,R07318
4.2.1.106,3.10,R11566
4.2.1.106,3.10,R11565
4.2.1.107,1.10_3.40,R04809
4.2.1.107,1.10_3.40,R04813
4.2.1.107,3.10,R04809
4.2.1.107,3.10,R04813
4.2.1.107,3.30,R04809
4.2.1.107,3.30,R04813
4.2.1.108,2.60,R06979
4.2.1.109,3.40,R07392
4.2.1.11,3.20_3.30,R04206
4.2.1.11,3.20_3.30,R00658
4.2.1.110,2.60_2.80,R09696
4.2.1.110,2.60_2.80,R09694
4.2.1.110,2.60_2.80,R09695
4.2.1.112,2.20_2.40_3.40,R05380
4.2.1.113,3.20_3.30,R04031
4.2.1.114,3.20,R10391
4.2.1.114,3.20,R10392
4.2.1.114,3.20,R10393
4.2.1.114,3.20,R10394
4.2.1.114,3.20,R10395
4.2.1.114,3.20,R10396
4.2.1.114,3.20,R09720
4.2.1.114,3.20,R03444
4.2.1.114,3.20,R04371
4.2.1.114,3.30,R10391
4.2.1.114,3.30,R10392
4.2.1.114,3.30,R10393
4.2.1.114,3.30,R10394
4.2.1.114,3.30,R10395
4.2.1.114,3.30,R10396
4.2.1.114,3.30,R09720
4.2.1.114,3.30,R03444
4.2.1.114,3.30,R04371
4.2.1.115,3.40,R09697
4.2.1.115,3.40_3.90,R09697
4.2.1.116,1.10_3.90,R03045
4.2.1.118,3.10,R01627
4.2.1.118,3.20,R01627
4.2.1.119,1.10_3.10_3.40,R07935
4.2.1.119,1.10_3.10_3.40,R07951
4.2.1.119,1.10_3.10_3.40,R09698
4.2.1.119,1.10_3.40,R07935
4.2.1.119,1.10_3.40,R07951
4.2.1.119,1.10_3.40,R09698
4.2.1.119,3.10,R07935
4.2.1.119,3.10,R07951
4.2.1.119,3.10,R09698
4.2.1.119,3.30,R07935
4.2.1.119,3.30,R07951
4.2.1.119,3.30,R09698
4.2.1.119,3.40,R07935
4.2.1.119,3.40,R07951
4.2.1.119,3.40,R09698
4.2.1.12,3.50,R02036
4.2.1.120,1.10_1.20_2.40,R10782
4.2.1.126,1.10_3.40,R08555
4.2.1.126,3.40,R08555
4.2.1.129,1.50,R07323
4.2.1.130,3.40,R09796
4.2.1.132,3.90,R05864
4.2.1.132,3.90,R09960
4.2.1.136,3.40,R10267
4.2.1.136,3.40,R10268
4.2.1.141,3.10_3.90,R09186
4.2.1.144,3.40_3.90,R06595
4.2.1.147,3.30,R08058
4.2.1.148,3.10,R05076
4.2.1.151,3.40,R10666
4.2.1.152,1.10,R10761
4.2.1.154,3.30,R06699
4.2.1.155,1.10_3.90,R10936
4.2.1.155,1.10_3.90,R10945
4.2.1.155,1.10_3.90,R10946
4.2.1.155,1.10_3.90,R10947
4.2.1.155,1.10_3.90,R06973
4.2.1.156,3.20_3.30,R11075
4.2.1.158,3.20_3.30,R11077
4.2.1.159,3.90,R05518
4.2.1.159,3.90,R06428
4.2.1.159,3.90,R11034
4.2.1.17,1.10,R03224
4.2.1.17,1.10,R04137
4.2.1.17,1.10,R05595
4.2.1.17,1.10,R06411
4.2.1.17,1.10,R06412
4.2.1.17,1.10,R06942
4.2.1.17,1.10,R08093
4.2.1.17,1.10,R02685
4.2.1.17,1.10,R03026
4.2.1.17,1.10,R03045
4.2.1.17,1.10,R04170
4.2.1.17,1.10,R04204
4.2.1.17,1.10,R04224
4.2.1.17,1.10,R04738
4.2.1.17,1.10,R04740
4.2.1.17,1.10,R04744
4.2.1.17,1.10,R04746
4.2.1.17,1.10,R04749
4.2.1.17,1.10,R07314
4.2.1.17,1.10,R07889
4.2.1.17,1.10,R07893
4.2.1.17,1.10,R07897
4.2.1.17,1.10_3.40_3.90,R03224
4.2.1.17,1.10_3.40_3.90,R04137
4.2.1.17,1.10_3.40_3.90,R05595
4.2.1.17,1.10_3.40_3.90,R06411
4.2.1.17,1.10_3.40_3.90,R06412
4.2.1.17,1.10_3.40_3.90,R06942
4.2.1.17,1.10_3.40_3.90,R08093
4.2.1.17,1.10_3.40_3.90,R02685
4.2.1.17,1.10_3.40_3.90,R03026
4.2.1.17,1.10_3.40_3.90,R03045
4.2.1.17,1.10_3.40_3.90,R04170
4.2.1.17,1.10_3.40_3.90,R04204
4.2.1.17,1.10_3.40_3.90,R04224
4.2.1.17,1.10_3.40_3.90,R04738
4.2.1.17,1.10_3.40_3.90,R04740
4.2.1.17,1.10_3.40_3.90,R04744
4.2.1.17,1.10_3.40_3.90,R04746
4.2.1.17,1.10_3.40_3.90,R04749
4.2.1.17,1.10_3.40_3.90,R07314
4.2.1.17,1.10_3.40_3.90,R07889
4.2.1.17,1.10_3.40_3.90,R07893
4.2.1.17,1.10_3.40_3.90,R07897
4.2.1.17,1.10_3.40_6.10,R03224
4.2.1.17,1.10_3.40_6.10,R04137
4.2.1.17,1.10_3.40_6.10,R05595
4.2.1.17,1.10_3.40_6.10,R06411
4.2.1.17,1.10_3.40_6.10,R06412
4.2.1.17,1.10_3.40_6.10,R06942
4.2.1.17,1.10_3.40_6.10,R08093
4.2.1.17,1.10_3.40_6.10,R02685
4.2.1.17,1.10_3.40_6.10,R03026
4.2.1.17,1.10_3.40_6.10,R03045
4.2.1.17,1.10_3.40_6.10,R04170
4.2.1.17,1.10_3.40_6.10,R04204
4.2.1.17,1.10_3.40_6.10,R04224
4.2.1.17,1.10_3.40_6.10,R04738
4.2.1.17,1.10_3.40_6.10,R04740
4.2.1.17,1.10_3.40_6.10,R04744
4.2.1.17,1.10_3.40_6.10,R04746
4.2.1.17,1.10_3.40_6.10,R04749
4.2.1.17,1.10_3.40_6.10,R07314
4.2.1.17,1.10_3.40_6.10,R07889
4.2.1.17,1.10_3.40_6.10,R07893
4.2.1.17,1.10_3.40_6.10,R07897
4.2.1.17,1.10_3.90,R03224
4.2.1.17,1.10_3.90,R04137
4.2.1.17,1.10_3.90,R05595
4.2.1.17,1.10_3.90,R06411
4.2.1.17,1.10_3.90,R06412
4.2.1.17,1.10_3.90,R06942
4.2.1.17,1.10_3.90,R08093
4.2.1.17,1.10_3.90,R02685
4.2.1.17,1.10_3.90,R03026
4.2.1.17,1.10_3.90,R04170
4.2.1.17,1.10_3.90,R04204
4.2.1.17,1.10_3.90,R04224
4.2.1.17,1.10_3.90,R04738
4.2.1.17,1.10_3.90,R04740
4.2.1.17,1.10_3.90,R04744
4.2.1.17,1.10_3.90,R04746
4.2.1.17,1.10_3.90,R04749
4.2.1.17,1.10_3.90,R07314
4.2.1.17,1.10_3.90,R07889
4.2.1.17,1.10_3.90,R07893
4.2.1.17,1.10_3.90,R07897
4.2.1.17,3.40,R03224
4.2.1.17,3.40,R04137
4.2.1.17,3.40,R05595
4.2.1.17,3.40,R06411
4.2.1.17,3.40,R06412
4.2.1.17,3.40,R06942
4.2.1.17,3.40,R08093
4.2.1.17,3.40,R02685
4.2.1.17,3.40,R03026
4.2.1.17,3.40,R03045
4.2.1.17,3.40,R04170
4.2.1.17,3.40,R04204
4.2.1.17,3.40,R04224
4.2.1.17,3.40,R04738
4.2.1.17,3.40,R04740
4.2.1.17,3.40,R04744
4.2.1.17,3.40,R04746
4.2.1.17,3.40,R04749
4.2.1.17,3.40,R07314
4.2.1.17,3.40,R07889
4.2.1.17,3.40,R07893
4.2.1.17,3.40,R07897
4.2.1.17,3.90,R03224
4.2.1.17,3.90,R04137
4.2.1.17,3.90,R05595
4.2.1.17,3.90,R06411
4.2.1.17,3.90,R06412
